feature,target,owner,owner_kind,stimulus,directive,detail,status,span_kind,file,line,match_on,arm,nesting,conditions,source,generate
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,583,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,583,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,586,,,0,,"<-> ""vwsll.vv"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ vreg_name(vs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,588,,,0,,"function clause execute VWSLL_VV(vm, vs2, vs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,595,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,595,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,596,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,596,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,597,,,0,,"not(valid_reg_overlap(vs1, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,597,,,0,,"not(valid_reg_overlap(vs1, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,598,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,598,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,599,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,599,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,600,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,601,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,601,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,B,extensions/vector_crypto/zvbb_insts.sail,620,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,620,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VV,VWSLL_VV,execute,instruction,generate any legal form of this instruction,VWSLL_VV body,todo,T,extensions/vector_crypto/zvbb_insts.sail,624,,,0,,};,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbb_insts.sail,635,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbb_insts.sail,635,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbb_insts.sail,635,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,636,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,639,,,0,,"<-> ""vwsll.vx"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ reg_name(rs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,641,,,0,,"function clause execute VWSLL_VX(vm, vs2, rs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,B,extensions/vector_crypto/zvbb_insts.sail,648,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,B,extensions/vector_crypto/zvbb_insts.sail,648,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,B,extensions/vector_crypto/zvbb_insts.sail,649,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,649,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,650,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,B,extensions/vector_crypto/zvbb_insts.sail,650,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,651,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,652,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,652,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,B,extensions/vector_crypto/zvbb_insts.sail,671,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,671,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VX,VWSLL_VX,execute,instruction,generate any legal form of this instruction,VWSLL_VX body,todo,T,extensions/vector_crypto/zvbb_insts.sail,674,,,0,,};,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbb_insts.sail,685,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ uimm @ 0b011 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbb_insts.sail,685,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ uimm @ 0b011 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbb_insts.sail,685,,,0,,<-> 0b110101 @ vm @ encdec_vreg(vs2) @ uimm @ 0b011 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,B,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,686,,,0,,when currentlyEnabled(Ext_Zvbb) & (get_sew() <= 32 | (get_sew() == 64 & currentlyEnabled(Ext_Zve64x))),opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbb,todo,T,extensions/vector_crypto/zvbb_insts.sail,689,,,0,,"<-> ""vwsll.vi"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ hex_bits_5(uimm) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,691,,,0,,"function clause execute VWSLL_VI(vm, vs2, uimm, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,B,extensions/vector_crypto/zvbb_insts.sail,698,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,B,extensions/vector_crypto/zvbb_insts.sail,698,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,699,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,B,extensions/vector_crypto/zvbb_insts.sail,699,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,700,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,B,extensions/vector_crypto/zvbb_insts.sail,700,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow, LMUL_pow_widen)) |",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,701,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,702,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbb_insts.sail,702,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,B,extensions/vector_crypto/zvbb_insts.sail,721,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,721,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,VWSLL_VI,VWSLL_VI,execute,instruction,generate any legal form of this instruction,VWSLL_VI body,todo,T,extensions/vector_crypto/zvbb_insts.sail,724,,,0,,};,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
vector_crypto,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,9,,,0,,function clause currentlyEnabled(Ext_Zvbc) = hartSupports(Ext_Zvbc) & currentlyEnabled(Ext_Zve64x),opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,B,extensions/vector_crypto/zvbc_insts.sail,9,,,0,,function clause currentlyEnabled(Ext_Zvbc) = hartSupports(Ext_Zvbc) & currentlyEnabled(Ext_Zve64x),opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,9,,,0,,function clause currentlyEnabled(Ext_Zvbc) = hartSupports(Ext_Zvbc) & currentlyEnabled(Ext_Zve64x),opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbc_insts.sail,15,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbc_insts.sail,15,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbc_insts.sail,15,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,B,extensions/vector_crypto/zvbc_insts.sail,16,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,16,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,19,,,0,,"<-> ""vclmul.vv"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ vreg_name(vs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,21,,,0,,"function clause execute VCLMUL_VV(vm, vs2, vs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,26,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,26,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,27,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,27,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,28,,,0,,"not(valid_reg_group(vs1, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,28,,,0,,"not(valid_reg_group(vs1, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,29,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,29,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,30,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,30,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,31,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
